SEGMENTID,LON,LAT,COMPLEXID,SAFTYPE,SOS,PLACEID,FACI_DOM,BIN,BOROUGH,CREATED,MODIFIED,FACILITY_T,SOURCE,B7SC,PRI_ADD,NAME
9000540,-73.99426976,40.57239259,0,,1,1025464,4,3256861,3,11/10/2014 12:00:00 AM +0000,11/10/2014 12:00:00 AM +0000,5,OTHER,,3240705,SHOREFRONT CENTER FOR REHABILITATION AND NURSING CARE
69084,-73.9408194,40.80608674,0,,1,1025465,2,1087811,1,11/12/2014 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,5129154,HARLEM CHILDRENS ZONE PROMISE ACADEMY II MIDDLE SCHOOL
83114,-73.86937187,40.7589092,0,X,1,1350,11,0,4,05/14/2009 12:00:00 AM +0000,02/26/2014 12:00:00 AM +0000,4,DoITT,41323502,0,FISHER POOL
3464,-74.17387385,40.54847694,0,N,2,1394,1,0,5,05/14/2009 12:00:00 AM +0000,02/26/2014 12:00:00 AM +0000,4,DPR,51182501,0,LAREDO AVENUE PARCEL
11037,-74.09858569,40.57616501,0,N,2,1395,1,0,5,05/14/2009 12:00:00 AM +0000,02/26/2014 12:00:00 AM +0000,4,DPR,51189001,0,MIDLAND FIELD
68026,-73.91757635,40.77007209,0,N,2,1436,1,0,4,05/14/2009 12:00:00 AM +0000,02/26/2014 12:00:00 AM +0000,4,DPR,41388501,0,COLUMBUS TRIANGLE
74739,-73.88302847,40.73442215,0,N,2,1438,1,0,4,05/14/2009 12:00:00 AM +0000,02/26/2014 12:00:00 AM +0000,4,DPR,41392501,0,GRAND SLOPE
35604,-73.94520557,40.72009253,0,N,1,1491,12,0,3,05/14/2009 12:00:00 AM +0000,02/26/2014 12:00:00 AM +0000,4,DPR,31318501,0,LENTOL GARDEN
19203,-73.98326517,40.59572821,0,N,2,1493,1,0,3,05/14/2009 12:00:00 AM +0000,02/26/2014 12:00:00 AM +0000,4,DPR,31335001,0,MEUCCI TRIANGLE
31087,-73.94935006,40.70929963,0,N,2,1496,1,0,3,05/14/2009 12:00:00 AM +0000,02/26/2014 12:00:00 AM +0000,4,DPR,31392001,0,TEN EYCK PLAZA
174809,-73.89706416,40.74205295,0,N,2,1504,1,0,4,05/14/2009 12:00:00 AM +0000,02/26/2014 12:00:00 AM +0000,4,DPR,41451501,0,JENNINGS PARK
74092,-73.89730812,40.74146454,0,N,2,1506,1,0,4,05/14/2009 12:00:00 AM +0000,02/26/2014 12:00:00 AM +0000,4,DPR,41453001,0,SPARGO PARK
73784,-73.90153573,40.72540636,0,N,1,1507,1,0,4,05/14/2009 12:00:00 AM +0000,02/26/2014 12:00:00 AM +0000,4,DPR,41465001,0,HULL TRIANGLE
13407,-74.08818472,40.61115284,0,N,1,14,1,0,5,05/14/2009 12:00:00 AM +0000,02/26/2014 12:00:00 AM +0000,4,DPR,51187001,0,MAPLE WOODS
82179,-73.85299819,40.73614917,0,N,1,61,9,0,4,05/14/2009 12:00:00 AM +0000,02/26/2014 12:00:00 AM +0000,4,DoITT,41478001,0,PLAYGROUND SIXTY TWO
112902,-73.81113994,40.71038708,0,N,2,63,9,0,4,05/14/2009 12:00:00 AM +0000,02/26/2014 12:00:00 AM +0000,4,DoITT,41479501,0,BRIARWOOD PLAYGROUND
145794,-73.77500513,40.67999164,0,N,2,69,9,0,4,05/14/2009 12:00:00 AM +0000,02/26/2014 12:00:00 AM +0000,4,DoITT,41502501,0,NORTH ROCHDALE PLAYGROUND
264760,-73.84514056,40.88754873,151,X,1,14287,3,2094143,2,05/14/2009 12:00:00 AM +0000,02/26/2014 12:00:00 AM +0000,1,DCP,23002512,0,EDENWALD PROJECTS BUILDING 11
74097,-73.89663691,40.74235746,0,N,2,16203,1,0,4,05/14/2009 12:00:00 AM +0000,02/26/2014 12:00:00 AM +0000,4,DPR,41453501,0,CROSSON GREEN
9009095,-73.82489284,40.58201681,0,,2,15471,2,4445259,4,05/14/2009 12:00:00 AM +0000,02/26/2014 12:00:00 AM +0000,5,DoITT,,5146052,DAYTON TOWERS WEST PLAYGROUP
22864,-73.97930492,40.66791204,0,,2,13321,1,3337808,3,05/14/2009 12:00:00 AM +0000,04/07/2014 12:00:00 AM +0000,10,DoITT,,3031781,H 54 - NEW YORK METHODIST HOSPITAL
147082,-73.82891394,40.76309754,0,,2,16568,7,4112351,4,05/14/2009 12:00:00 AM +0000,02/27/2014 12:00:00 AM +0000,8,EMS,,125605,FLUSHING ARMORY
169854,-73.81919423,40.60624081,0,N,2,73,9,0,4,05/14/2009 12:00:00 AM +0000,02/27/2014 12:00:00 AM +0000,4,DoITT,41513001,0,GENE GRAY PLAYGROUND
53750,-73.8198078,40.60104225,0,N,2,75,9,0,4,05/14/2009 12:00:00 AM +0000,02/27/2014 12:00:00 AM +0000,4,DoITT,41516001,0,BROAD CHANNEL PARK
27329,-73.95669171,40.63099201,0,N,1,107,9,0,3,05/14/2009 12:00:00 AM +0000,02/27/2014 12:00:00 AM +0000,4,DoITT,31299501,0,HOT SPOT TOT LOT
9005534,-73.93998361,40.59804682,313,N,2,115,9,0,3,05/14/2009 12:00:00 AM +0000,02/27/2014 12:00:00 AM +0000,4,DoITT,31332501,0,HERMAN DOLGON PLGD
135656,-73.98268183,40.69791658,0,N,2,117,9,0,3,05/14/2009 12:00:00 AM +0000,02/27/2014 12:00:00 AM +0000,4,DoITT,31335501,0,GOLCONDA PG
31329,-73.94595228,40.699129,0,N,2,125,9,0,3,05/14/2009 12:00:00 AM +0000,02/27/2014 12:00:00 AM +0000,4,DoITT,31366001,0,LUBIN PLACE
50924,-73.86267669,40.66656739,272,N,1,128,9,0,3,05/14/2009 12:00:00 AM +0000,02/27/2014 12:00:00 AM +0000,4,DoITT,31369001,0,PINK PLAYGROUND
43305,-73.93075337,40.682837,0,N,1,130,9,0,3,05/14/2009 12:00:00 AM +0000,02/27/2014 12:00:00 AM +0000,4,DoITT,31371001,0,MALIK EL SHABAZZ PLAYGROUND
162606,-73.9944051,40.70151222,0,N,1,149,1,0,3,05/14/2009 12:00:00 AM +0000,02/27/2014 12:00:00 AM +0000,4,DPR,31307001,0,HILLSIDE PARK
30384,-73.96768669,40.70638442,0,N,1,157,1,0,3,05/14/2009 12:00:00 AM +0000,02/27/2014 12:00:00 AM +0000,4,DPR,30015601,0,ROBERTO CLEMENTE BALLFIELD
156403,-73.83111031,40.76315083,0,N,1,170,1,0,4,05/14/2009 12:00:00 AM +0000,02/27/2014 12:00:00 AM +0000,4,DPR,41372001,0,FLUSHING GREENS
152586,-74.17768471,40.54143896,0,N,2,178,1,0,5,05/14/2009 12:00:00 AM +0000,02/27/2014 12:00:00 AM +0000,4,DPR,51163501,0,ANNADALE GREEN
76674,-73.87579466,40.76652487,0,N,2,210,1,0,4,05/14/2009 12:00:00 AM +0000,02/27/2014 12:00:00 AM +0000,4,DPR,41400501,0,JACKSON MILL GREEN
194174,-73.78537427,40.74071202,0,N,2,214,1,0,4,05/14/2009 12:00:00 AM +0000,02/27/2014 12:00:00 AM +0000,4,DPR,41415501,0,FRESH MEADOWS PARK
67981,-73.91512065,40.75391525,0,N,2,216,1,0,4,05/14/2009 12:00:00 AM +0000,02/27/2014 12:00:00 AM +0000,4,DPR,41418001,0,DWYER SQUARE
91721,-73.81309793,40.76683943,0,N,1,217,1,0,4,05/14/2009 12:00:00 AM +0000,02/27/2014 12:00:00 AM +0000,4,DPR,41420001,0,TRAVIS TRIANGLE
34849,-73.96693746,40.71659797,0,N,1,241,1,0,3,05/14/2009 12:00:00 AM +0000,02/27/2014 12:00:00 AM +0000,4,DPR,31397501,0,GRAND FERRY PARK
40987,-73.92960448,40.6162571,0,N,2,272,1,0,3,05/14/2009 12:00:00 AM +0000,02/27/2014 12:00:00 AM +0000,4,DPR,31286501,0,TRUST TRIANGLE
107012,-73.89793487,40.74187101,0,N,2,283,1,0,4,05/14/2009 12:00:00 AM +0000,02/27/2014 12:00:00 AM +0000,4,DPR,41452001,0,LATHAM PARK
82014,-73.85734593,40.73556787,0,N,1,915,9,0,4,05/14/2009 12:00:00 AM +0000,02/27/2014 12:00:00 AM +0000,4,DoITT,41462001,0,REAL GOOD PARK
76127,-73.89224514,40.76309099,0,N,2,916,9,0,4,05/14/2009 12:00:00 AM +0000,02/27/2014 12:00:00 AM +0000,4,DoITT,41472501,0,BULOVA PARK
114150,-73.89014933,40.73608119,0,N,1,918,9,0,4,05/14/2009 12:00:00 AM +0000,02/27/2014 12:00:00 AM +0000,4,DoITT,41535001,0,LONG ISLAND MEWS
295514,-74.0734037,40.64072878,543,N,2,1027348,4,5157462,5,02/10/2016 12:00:00 AM +0000,06/03/2016 12:00:00 AM +0000,3,OTHER,50021401,5169966,NATIONAL LIGHTHOUSE MUSEUM
86520,-73.85659401,40.85090034,0,,1,12387,4,2087156,2,05/14/2009 12:00:00 AM +0000,12/03/2014 12:00:00 AM +0000,2,FDNY,,2053340,ST CLAIR SCHL
178599,-73.86442889,40.90159443,0,,1,15028,6,2019738,2,05/14/2009 12:00:00 AM +0000,12/03/2014 12:00:00 AM +0000,2,NYPD,,2032367,ST BARNABAS HS
22724,-73.9830878,40.66294303,0,N,1,1003024,8,3026581,3,12/22/2010 12:00:00 AM +0000,12/03/2014 12:00:00 AM +0000,4,OTHER,30032301,3032804,YMCA AT PARK SLOPE ARMORY
35945,-73.97145847,40.74927858,0,,2,15245,2,1038656,1,05/14/2009 12:00:00 AM +0000,05/31/2016 12:00:00 AM +0000,1,EMS,,1032002,WOODSTOCK TOWER
23332,-74.00360959,40.70516283,470,N,2,9730,7,1000000,1,05/14/2009 12:00:00 AM +0000,05/31/2016 12:00:00 AM +0000,6,DCP,11032501,0,PIER 15
22933,-73.98070854,40.68572163,0,,2,5845,5,3000753,3,05/14/2009 12:00:00 AM +0000,05/31/2016 12:00:00 AM +0000,1,NYPD,,3001347,YWCA JUDSON POST
35926,-73.9722735,40.74674517,0,,1,15880,4,1021925,1,05/14/2009 12:00:00 AM +0000,05/31/2016 12:00:00 AM +0000,8,EMS,,1022836,SOUTH AFRICAN CONSULATE
18804,-73.9963331,40.60046527,0,,2,4300,2,3168014,3,05/14/2009 12:00:00 AM +0000,05/31/2016 12:00:00 AM +0000,5,DoITT,,3214605,AMERICAN EUROPEAN CHILD CARE BENSON AV
118732,-73.96324188,40.75451517,0,,1,1657,2,1040155,1,05/14/2009 12:00:00 AM +0000,05/31/2016 12:00:00 AM +0000,1,FDNY,,5171154,RIVER HOUSE
35945,-73.97180602,40.74934809,0,,2,3198,1,1038657,1,05/14/2009 12:00:00 AM +0000,05/31/2016 12:00:00 AM +0000,9,NYPD,,1032003,COVENANT CHURCH
106836,-73.93271329,40.76551525,0,N,2,11295,3,4467709,4,05/14/2009 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,45974401,8204,HIGH SCHOOL 450 Q
101187,-73.75634039,40.75181218,0,N,2,11300,3,4161735,4,05/14/2009 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,40026601,176934,B CARDOZO HS
67267,-73.93750838,40.75121122,0,,2,11302,3,4005026,4,05/14/2009 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,6717,ACADEMY OF AMERICAN STUDIES HS
92613,-73.81850355,40.77498445,0,,,11303,2,4108664,4,05/14/2009 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,121479,JHS 185
101091,-73.75994673,40.75349117,0,,1,11308,1,4161005,4,05/14/2009 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,176525,PS 203 OAKLAND GARDENS
66745,-73.91867936,40.74083237,0,,2,11311,2,4052874,4,05/14/2009 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,59166,IS 125 THOM J MCCANN WOODSIDE
131472,-73.82342923,40.72132423,0,,1,11318,10,4142980,4,05/14/2009 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,156912,PS 164
90332,-73.81784388,40.72960889,0,N,1,11322,1,4144881,4,05/14/2009 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,40020801,159365,E BERGTRAUM SCHOOL
29052,-73.96950335,40.67705452,0,,1,1027848,2,3028742,3,05/31/2016 12:00:00 AM +0000,05/31/2016 12:00:00 AM +0000,5,OTHER,,3035485,MONTESSORI DAY SCHOOL OF BROOKLY
19617,-74.00663834,40.61372177,0,,1,13415,1,3163702,3,05/14/2009 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,3209617,PS 204 VINCE LOMBARDI
29720,-73.94872158,40.6637782,0,,2,14684,2,3337872,3,05/14/2009 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,3042556,IS 61 NR NEW YORK
14601,-74.07022233,40.59785304,0,,,11243,1,5045488,5,05/14/2009 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,5058034,PS 39 FRANCIS J MURPHY JR
28049,-73.96632322,40.63370197,0,N,2,11245,1,3121072,3,05/14/2009 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,30021001,5131538,COLONEL DAVID MARCUS SCHOOL
42436,-73.92068711,40.64724045,0,,1,11263,2,3104599,3,05/14/2009 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,3141258,IS 285 MEYER LEVIN
179248,-73.82767203,40.76500749,0,,1,11281,3,4113172,4,05/14/2009 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,126255,FLUSHING HIGH SCHOOL
44424,-73.93229449,40.70145767,0,,2,13283,1,3071915,3,05/14/2009 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,3095012,PS 145 ANDREW JACKSON
41656,-73.90888583,40.62183013,0,,1,10813,1,3236665,3,05/14/2009 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,3295175,PS 312
113090,-73.91881505,40.85150215,0,N,1,10667,1,2094549,2,05/14/2009 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,20026501,2016089,P S 109
74016,-73.89679357,40.73465716,0,,1,11656,1,4440274,4,05/14/2009 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,62763,PS 229
48044,-73.88431612,40.68126679,0,,2,9404,1,3087131,3,05/14/2009 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,5131999,PS 108 NR ARLINGTN
16376,-74.07905441,40.64289688,0,,2,11473,3,5000314,5,05/14/2009 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,5000416,R MCKEE VOC HS
85446,-73.85687497,40.81867957,0,N,1,10440,1,2021923,2,05/14/2009 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,20014701,5131189,P S 182
43851,-73.91126232,40.66636073,0,,2,9215,10,3081442,3,05/14/2009 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,5132014,PS/IS 323
229670,-73.94213868,40.78521371,0,,2,11935,3,1052998,1,05/14/2009 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,5129162,RENAISSANCE CHARTER HS FOR INNOVATION
44189,-73.93973406,40.70873303,0,N,1,13285,1,3071024,3,05/14/2009 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,30006001,5132007,PS 196
268,-74.24324709,40.50806818,0,,1,12184,2,5088090,5,05/14/2009 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,5118658,IS 34
51976,-73.83948867,40.67828658,0,,1,6809,2,4467457,4,05/14/2009 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,212910,MS 137 AMERICAS SCHOOL OF HEROES
34388,-73.9858695,40.7741458,0,N,1,9785,2,1030341,1,05/14/2009 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,10020901,5128469,F LAGUARDIA HS
9001480,-73.98254691,40.68164035,52,,1,1027849,2,3006388,3,05/31/2016 12:00:00 AM +0000,05/31/2016 12:00:00 AM +0000,5,OTHER,,3008005,ALONZO A DAUGHTRY MEMORIAL DAY CARE CENTER
56112,-73.82770471,40.71151518,0,,1,14702,1,4080168,4,05/14/2009 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,88812,KEW GARDENS SCHL
93077,-73.80598372,40.78316762,0,,2,14705,2,4107342,4,05/14/2009 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,119844,JHS 194
22243,-73.99770074,40.68696221,0,,1,15171,1,3255627,3,05/14/2009 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,3004750,PS 29 NEAR KANE ST
77357,-73.899743,40.82357596,0,,2,1027850,5,2005213,2,05/31/2016 12:00:00 AM +0000,05/31/2016 12:00:00 AM +0000,5,OTHER,,2009997,MILLENNIUM CARE HOMELESS SHELTER
173252,-73.93801439,40.82188781,0,,1,3606,1,1060191,1,05/14/2009 12:00:00 AM +0000,06/09/2016 12:00:00 AM +0000,9,NYPD,,1051670,GREATER HOOD MEMORIAL CHU
173145,-73.94089456,40.82215336,0,,1,3232,1,1060465,1,05/14/2009 12:00:00 AM +0000,06/09/2016 12:00:00 AM +0000,9,NYPD,,1052025,UNION BAPT CHURCH
67221,-73.93703973,40.74484094,0,,2,1012410,3,4003517,4,04/06/2012 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,4434,HIGH SCHOOL OF APPLIED COMMUNICATION
67221,-73.93689298,40.74482123,0,,2,1012411,3,4003517,4,04/06/2012 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,4434,BARD HIGH SCHOOL EARLY COLLEGE QUEENS
39767,-73.93495684,40.58050955,408,X,2,1012445,3,3326938,3,04/09/2012 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,35405914,5131950,THE LEON M GOLDSTEIN HIGH SCHOOL
158319,-73.99068982,40.66749802,0,,1,14055,1,3023391,3,05/14/2009 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,3029071,PS 124 SILAS B DUTCHER
54628,-73.83359915,40.6788746,0,N,2,870,1,0,4,05/14/2009 12:00:00 AM +0000,05/08/2014 12:00:00 AM +0000,4,DPR,41363001,0,WELLBROOK TRIANGLE
51129,-73.8586741,40.67446209,0,N,1,888,1,0,4,05/14/2009 12:00:00 AM +0000,05/08/2014 12:00:00 AM +0000,4,DPR,41501501,0,JUDGE ANGELO GRACI TRIANGLE
215991,-74.00180006,40.64592395,0,,1,14059,1,3011002,3,05/14/2009 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,3014793,PS 169
131126,-73.84763733,40.72626447,0,N,2,15673,1,0,4,05/14/2009 12:00:00 AM +0000,05/08/2014 12:00:00 AM +0000,4,DPR,41502001,0,A KATZMAN PARK
73775,-73.89919469,40.72298957,0,N,2,13189,3,4441146,4,05/14/2009 12:00:00 AM +0000,05/08/2014 12:00:00 AM +0000,13,DCP,45623701,70595,MT OLIVET CEMETERY
9008902,-73.82641316,40.8716211,515,G,2,13365,2,0,2,05/14/2009 12:00:00 AM +0000,05/08/2014 12:00:00 AM +0000,1,DoITT,,0,CO-OP CITY
55892,-73.83490934,40.70196009,0,N,1,17474,1,0,4,05/14/2009 12:00:00 AM +0000,05/08/2014 12:00:00 AM +0000,4,DPR,41391001,0,JACOB RIIS PLAYGROUND
185524,-73.75078434,40.59439776,0,N,2,16387,1,0,4,05/14/2009 12:00:00 AM +0000,05/08/2014 12:00:00 AM +0000,4,DPR,41396501,0,O'DONOHUE PARK
176460,-73.88108462,40.88045952,0,N,2,14664,1,2017787,2,05/14/2009 12:00:00 AM +0000,05/08/2014 12:00:00 AM +0000,10,EMS,25420001,2030059,NORTH CENT BX HOSP
9011787,-73.97357871,40.7071798,513,X,1,1009425,7,0,3,12/06/2011 12:00:00 AM +0000,07/15/2014 12:00:00 AM +0000,6,OTHER,32333865,0,BK NAVY YARD PIER J
9011788,-73.9710621,40.70721339,513,X,1,1009426,7,0,3,12/06/2011 12:00:00 AM +0000,07/15/2014 12:00:00 AM +0000,6,OTHER,32333862,0,BROOKLYN NAVY YARD PIER K
88943,-73.86533988,40.90211362,0,,1,3972,1,2019742,2,05/14/2009 12:00:00 AM +0000,03/14/2014 12:00:00 AM +0000,9,NYPD,,2032371,ST BARNABAS CHURCH
29439,-73.95953987,40.67538825,0,,2,1025500,4,3330782,3,11/17/2014 12:00:00 AM +0000,11/17/2014 12:00:00 AM +0000,10,OTHER,,3035754,CENTER FOR NURSING AND REHABILITATION
29445,-73.95700375,40.67493582,0,,2,1025501,4,3029018,3,11/17/2014 12:00:00 AM +0000,11/17/2014 12:00:00 AM +0000,5,OTHER,,9107642,CNR LONG TERM HOME HEALTH CARE PROGRAM
42561,-73.91784699,40.64257167,0,,2,9814,8,3221976,3,05/14/2009 12:00:00 AM +0000,03/14/2014 12:00:00 AM +0000,11,FDNY,,3278276,EMS DIV 3
71095,-73.93497404,40.84628901,0,,1,1025502,1,1063228,1,11/17/2014 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,5129611,KIPP STAR WASHINGTON HEIGHTS ELEMENTARY SCHOOL
36683,-73.95358409,40.74313841,0,,2,4078,1,4000235,4,05/14/2009 12:00:00 AM +0000,03/07/2014 12:00:00 AM +0000,9,EMS,,380,ST MARY CHUR 49AV
41799,-73.94020286,40.65964698,423,,2,1025504,4,3327674,3,11/17/2014 12:00:00 AM +0000,11/17/2014 12:00:00 AM +0000,5,OTHER,,3314210,DR SUSAN SMITH MCKINNEY NURSING & REHABILITATION CENTER
82770,-73.83885849,40.72274544,0,,1,1025509,3,4052694,4,11/19/2014 12:00:00 AM +0000,11/21/2014 12:00:00 AM +0000,9,OTHER,,58899,REFORM TEMPLE OF FOREST HILLS
21941,-74.00368894,40.68246395,0,N,1,16391,12,0,3,05/14/2009 12:00:00 AM +0000,03/07/2014 12:00:00 AM +0000,4,DPR,31401001,0,SUMMIT STREET COMMUNITY GARDEN
129862,-73.91733072,40.78404774,0,N,2,16396,1,0,4,05/14/2009 12:00:00 AM +0000,03/07/2014 12:00:00 AM +0000,4,DPR,41328001,0,RALPH DEMARCO PARK
22797,-73.98535187,40.68031746,0,N,2,515,9,0,3,05/14/2009 12:00:00 AM +0000,03/07/2014 12:00:00 AM +0000,4,DoITT,31263501,0,THOMAS GREENE PLAYGROUND
25259,-73.97006703,40.58705603,0,N,1,532,9,0,3,05/14/2009 12:00:00 AM +0000,03/07/2014 12:00:00 AM +0000,4,DoITT,31338001,0,WEST PLAYGROUND
30482,-73.96245581,40.69260364,0,N,1,534,9,0,3,05/14/2009 12:00:00 AM +0000,03/07/2014 12:00:00 AM +0000,4,DoITT,31361001,0,PRATT PLAYGROUND
41552,-73.91300342,40.62029442,0,N,1,539,9,0,3,05/14/2009 12:00:00 AM +0000,03/07/2014 12:00:00 AM +0000,4,DoITT,31376501,0,HICKMAN PLAYGROUND
90545,-73.80996824,40.72859886,0,,1,1025511,4,4531560,4,11/19/2014 12:00:00 AM +0000,11/19/2014 12:00:00 AM +0000,5,OTHER,,9209290,BOULEVARD ALP ASSISTED LIVING
135078,-73.92086216,40.77299688,0,N,1,551,9,0,4,05/14/2009 12:00:00 AM +0000,03/07/2014 12:00:00 AM +0000,4,DoITT,41356006,0,TRIBOROUGH BRIDGE PLAYGROUND E
64437,-73.75810229,40.6998881,0,N,2,555,9,0,4,05/14/2009 12:00:00 AM +0000,03/07/2014 12:00:00 AM +0000,4,DoITT,41377001,0,DANIEL M O'CONNELL PLAYGROUND
175496,-73.87214725,40.75472004,0,N,2,557,9,0,4,05/14/2009 12:00:00 AM +0000,03/07/2014 12:00:00 AM +0000,4,DoITT,41381001,0,JUNCTION PLAYGROUND
1983,-74.20231135,40.53307086,0,N,1,560,9,0,5,05/14/2009 12:00:00 AM +0000,03/07/2014 12:00:00 AM +0000,4,DoITT,51167501,0,CARLTON PARK
172435,-73.91581254,40.74284846,0,N,1,13690,1,0,4,05/14/2009 12:00:00 AM +0000,03/06/2014 12:00:00 AM +0000,4,DCP,45163701,0,VETERANS MEMORIAL PLAZA
26608,-73.97498177,40.6128922,0,N,1,16206,1,0,3,05/14/2009 12:00:00 AM +0000,03/06/2014 12:00:00 AM +0000,4,DPR,31286001,0,DAHILL TRIANGLE
8490,-74.15394243,40.62530603,0,N,1,181,1,0,5,05/14/2009 12:00:00 AM +0000,03/06/2014 12:00:00 AM +0000,4,DPR,51175001,0,GRANITEVILLE QUARRY PARK
47384,-73.89749223,40.66465853,0,N,1,200,12,0,3,05/14/2009 12:00:00 AM +0000,03/06/2014 12:00:00 AM +0000,4,DPR,31391001,0,SUCCESS GARDEN
100148,-73.75543431,40.72468251,0,N,2,204,1,0,4,05/14/2009 12:00:00 AM +0000,03/06/2014 12:00:00 AM +0000,4,DPR,41536501,0,CLEARVIEWS TAIL
184141,-73.8240166,40.71191333,0,N,2,213,1,0,4,05/14/2009 12:00:00 AM +0000,03/06/2014 12:00:00 AM +0000,4,DPR,41413001,0,MAPLE GROVE PARK
50081,-73.84106276,40.57867187,0,N,2,218,1,0,4,05/14/2009 12:00:00 AM +0000,03/06/2014 12:00:00 AM +0000,4,DPR,41421501,0,VETERANS CIRCLE
109435,-73.90757148,40.75718701,0,N,2,271,1,0,4,05/14/2009 12:00:00 AM +0000,03/06/2014 12:00:00 AM +0000,4,DPR,41461501,0,STRIPPOLI TRIANGLE
22162,-73.9999017,40.67448437,0,N,1,279,1,0,3,05/14/2009 12:00:00 AM +0000,03/06/2014 12:00:00 AM +0000,4,DPR,31295001,0,COUGH TRIANGLE
35237,-73.94990341,40.71626017,0,N,2,281,1,0,3,05/14/2009 12:00:00 AM +0000,03/06/2014 12:00:00 AM +0000,4,DPR,31318001,0,FATHER GIORGIO TRIANGLE
152421,-73.91569946,40.74282999,0,N,2,285,1,0,4,05/14/2009 12:00:00 AM +0000,03/06/2014 12:00:00 AM +0000,4,DPR,41342501,0,SUNNYSIDE VETERANS TRIANGLE
179060,-73.80596015,40.73100973,0,N,1,914,9,0,4,05/14/2009 12:00:00 AM +0000,03/06/2014 12:00:00 AM +0000,4,DoITT,41456001,0,EMERALD PLAYGROUND
257130,-73.84625446,40.67066802,0,N,1,917,9,0,4,05/14/2009 12:00:00 AM +0000,03/06/2014 12:00:00 AM +0000,4,DoITT,41498001,0,ROCKET PARK
44124,-73.93789142,40.69540765,0,N,1,17535,9,0,3,05/14/2009 12:00:00 AM +0000,03/06/2014 12:00:00 AM +0000,4,DoITT,31404501,0,LEWIS PLAYGROUND
188588,-73.7291089,40.73708744,0,,1,1025512,1,4537294,4,11/20/2014 12:00:00 AM +0000,11/20/2014 12:00:00 AM +0000,10,OTHER,,5148065,CREEDMOOR PSYCHIATRIC CENTER WEST
57255,-73.80501368,40.70285197,0,,2,1025514,13,4448758,4,11/20/2014 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,229703,PS 182 BUILDING 150 ST
20955,-74.00032142,40.64015684,0,,1,1025515,4,3137318,3,11/20/2014 12:00:00 AM +0000,11/20/2014 12:00:00 AM +0000,10,OTHER,,3179447,MAIMONIDES VOLUNTEER OFFICE
60385,-73.79116519,40.70463501,0,,1,1025516,6,4217620,4,11/20/2014 12:00:00 AM +0000,11/20/2014 12:00:00 AM +0000,8,OTHER,,242664,NATIONAL GUARD JAMAICA ARMORY
110556,-74.14686683,40.57296638,0,X,1,1025518,3,0,5,11/21/2014 12:00:00 AM +0000,11/21/2014 12:00:00 AM +0000,13,OTHER,51208503,0,SAINT ANDREWS CEMETERY
